Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
3,N/A,PROFILING_ENABLE,48,2,0.020,1788186421054666.055	,1788186421054666.075	
3,N/A,KERNEL_AICPU,48,3,129.920,1788186421061321.035	,1788186421061450.955	
3,N/A,TASK_TIMEOUT_SET,48,4,111.240,1788186421065130.095	,1788186421065241.335	
3,N/A,TASK_TIMEOUT_SET,48,5,87.280,1788186421068408.195	,1788186421068495.475	
3,OnesLike_2060cf8d69781f9a7462e2f67555909f_high_performance_210010000,AI_VECTOR_CORE,47,0,36.900,1788186421722198.575	,1788186421722235.475	
3,N/A,MEMCPY_ASYNC,47,1,2.140,1788186421730513.435	,1788186421730515.575	
3,N/A,DSA_SQE,47,2,2774.520,1788186421730542.875	,1788186421733317.395	
3,Cast_be58e0047e83b59a9415f71365cd1622_high_performance_210010000,AI_VECTOR_CORE,47,3,322.460,1788186421733317.415	,1788186421733639.875	
3,N/A,MEMCPY_ASYNC,47,4,2.400,1788186421733639.895	,1788186421733642.295	
3,N/A,DSA_SQE,47,5,1382.440,1788186421733642.455	,1788186421735024.895	
3,Cast_be58e0047e83b59a9415f71365cd1622_high_performance_210010000,AI_VECTOR_CORE,47,6,119.700,1788186421735024.915	,1788186421735144.615	
3,N/A,MEMCPY_ASYNC,47,7,2.220,1788186421735144.635	,1788186421735146.855	
3,N/A,DSA_SQE,47,8,1.800,1788186421735147.015	,1788186421735148.815	
3,N/A,MEMCPY_ASYNC,47,9,2.160,1788186421735148.835	,1788186421735150.995	
3,N/A,DSA_SQE,47,10,2.140,1788186421735151.155	,1788186421735153.295	
3,N/A,MEMCPY_ASYNC,47,11,2.160,1788186421735153.335	,1788186421735155.495	
3,N/A,DSA_SQE,47,12,1.700,1788186421735155.655	,1788186421735157.355	
3,N/A,MEMCPY_ASYNC,47,13,2.220,1788186421735157.375	,1788186421735159.595	
3,N/A,DSA_SQE,47,14,2.200,1788186421735159.755	,1788186421735161.955	
3,N/A,MEMCPY_ASYNC,47,15,2.320,1788186421735161.975	,1788186421735164.295	
3,N/A,DSA_SQE,47,16,1.560,1788186421735164.455	,1788186421735166.015	
3,sk_scope_kernel_begin_dav_2201,AI_VECTOR_CORE,47,17,1.020,1788186427188797.735	,1788186427188798.755	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,18,0.920,1788186427188964.035	,1788186427188964.955	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,19,0.880,1788186427189005.575	,1788186427189006.455	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,20,46.500,1788186427210670.275	,1788186427210716.775	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,21,9.980,1788186427893396.235	,1788186427893406.215	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,22,24.620,1788186427897311.375	,1788186427897335.995	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,23,317.580,1788186427898067.155	,1788186427898384.735	
3,clear_ops,MIX_AIC,47,24,35.720,1788186427898464.375	,1788186427898500.095	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,25,0.880,1788186427898707.735	,1788186427898708.615	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,26,0.700,1788186427898768.335	,1788186427898769.035	
3,sk_scope_kernel_end_dav_2201,AI_VECTOR_CORE,47,27,0.800,1788186427898827.815	,1788186427898828.615	
3,sk_scope_kernel_begin_dav_2201,AI_VECTOR_CORE,47,28,0.800,1788186427899044.035	,1788186427899044.835	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,29,0.780,1788186427899094.615	,1788186427899095.395	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,30,0.780,1788186427899135.795	,1788186427899136.575	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,31,49.940,1788186427900951.875	,1788186427901001.815	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,32,9.620,1788186427901132.575	,1788186427901142.195	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,33,40.520,1788186427903038.995	,1788186427903079.515	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,34,327.900,1788186427903739.075	,1788186427904066.975	
3,clear_ops,MIX_AIC,47,35,33.880,1788186427904068.095	,1788186427904101.975	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,36,0.840,1788186427904103.195	,1788186427904104.035	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,37,0.720,1788186427904104.055	,1788186427904104.775	
3,sk_scope_kernel_end_dav_2201,AI_VECTOR_CORE,47,38,0.740,1788186427904104.795	,1788186427904105.535	
3,sk_scope_kernel_begin_dav_2201,AI_VECTOR_CORE,47,39,0.740,1788186427904128.915	,1788186427904129.655	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,40,0.740,1788186427904175.515	,1788186427904176.255	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,41,0.740,1788186427904203.735	,1788186427904204.475	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,42,48.860,1788186427905854.355	,1788186427905903.215	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,43,8.160,1788186427906016.315	,1788186427906024.475	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,44,41.600,1788186427907865.715	,1788186427907907.315	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,45,329.840,1788186427908575.995	,1788186427908905.835	
3,clear_ops,MIX_AIC,47,46,33.640,1788186427908907.055	,1788186427908940.695	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,47,0.900,1788186427908941.575	,1788186427908942.475	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,48,0.780,1788186427908942.495	,1788186427908943.275	
3,sk_scope_kernel_end_dav_2201,AI_VECTOR_CORE,47,49,0.760,1788186427908943.295	,1788186427908944.055	
3,sk_scope_kernel_begin_dav_2201,AI_VECTOR_CORE,47,50,0.780,1788186427908962.435	,1788186427908963.215	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,51,0.760,1788186427909013.315	,1788186427909014.075	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,52,0.740,1788186427909041.255	,1788186427909041.995	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,53,52.460,1788186427910697.355	,1788186427910749.815	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,54,10.120,1788186427910861.855	,1788186427910871.975	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,55,40.280,1788186427912687.995	,1788186427912728.275	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,56,329.880,1788186427913443.495	,1788186427913773.375	
3,clear_ops,MIX_AIC,47,57,32.680,1788186427913774.635	,1788186427913807.315	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,58,0.880,1788186427913808.555	,1788186427913809.435	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,59,0.740,1788186427913809.455	,1788186427913810.195	
3,sk_scope_kernel_end_dav_2201,AI_VECTOR_CORE,47,60,0.800,1788186427913810.215	,1788186427913811.015	
3,sk_scope_kernel_begin_dav_2201,AI_VECTOR_CORE,47,61,0.800,1788186427913811.035	,1788186427913811.835	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,62,0.660,1788186427913849.815	,1788186427913850.475	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,63,0.660,1788186427913885.895	,1788186427913886.555	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,64,51.500,1788186427915533.175	,1788186427915584.675	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,65,7.800,1788186427915667.895	,1788186427915675.695	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,66,42.460,1788186427917594.055	,1788186427917636.515	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,67,329.520,1788186427918265.695	,1788186427918595.215	
3,clear_ops,MIX_AIC,47,68,34.820,1788186427918596.835	,1788186427918631.655	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,69,0.840,1788186427918632.595	,1788186427918633.435	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,70,0.720,1788186427918633.475	,1788186427918634.195	
3,sk_scope_kernel_end_dav_2201,AI_VECTOR_CORE,47,71,0.800,1788186427918634.215	,1788186427918635.015	
3,sk_scope_kernel_begin_dav_2201,AI_VECTOR_CORE,47,72,0.800,1788186427918635.055	,1788186427918635.855	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,73,0.760,1788186427918643.715	,1788186427918644.475	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,74,0.780,1788186427918694.155	,1788186427918694.935	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,75,51.220,1788186427920321.635	,1788186427920372.855	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,76,8.620,1788186427920507.015	,1788186427920515.635	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,77,41.860,1788186427922336.535	,1788186427922378.395	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,78,329.480,1788186427923014.655	,1788186427923344.135	
3,clear_ops,MIX_AIC,47,79,35.500,1788186427923345.655	,1788186427923381.155	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,80,0.780,1788186427923382.055	,1788186427923382.835	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,81,0.660,1788186427923382.855	,1788186427923383.515	
3,sk_scope_kernel_end_dav_2201,AI_VECTOR_CORE,47,82,0.720,1788186427923383.535	,1788186427923384.255	
3,sk_scope_kernel_begin_dav_2201,AI_VECTOR_CORE,47,83,0.700,1788186427923384.275	,1788186427923384.975	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,84,0.720,1788186427923410.315	,1788186427923411.035	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,85,0.720,1788186427923467.895	,1788186427923468.615	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,86,50.740,1788186427925072.375	,1788186427925123.115	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,87,8.040,1788186427925253.275	,1788186427925261.315	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,88,42.700,1788186427927102.675	,1788186427927145.375	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,89,329.840,1788186427927784.955	,1788186427928114.795	
3,clear_ops,MIX_AIC,47,90,33.940,1788186427928115.915	,1788186427928149.855	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,91,0.900,1788186427928151.035	,1788186427928151.935	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,92,0.780,1788186427928151.955	,1788186427928152.735	
3,sk_scope_kernel_end_dav_2201,AI_VECTOR_CORE,47,93,0.840,1788186427928152.755	,1788186427928153.595	
3,sk_scope_kernel_begin_dav_2201,AI_VECTOR_CORE,47,94,0.840,1788186427928153.615	,1788186427928154.455	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,95,0.820,1788186427928190.815	,1788186427928191.635	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,96,0.820,1788186427928242.395	,1788186427928243.215	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,97,50.440,1788186427929885.635	,1788186427929936.075	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,98,8.100,1788186427930047.115	,1788186427930055.215	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,99,40.920,1788186427931869.095	,1788186427931910.015	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,100,330.160,1788186427932543.055	,1788186427932873.215	
3,clear_ops,MIX_AIC,47,101,34.820,1788186427932874.335	,1788186427932909.155	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,102,0.840,1788186427932910.115	,1788186427932910.955	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,103,0.720,1788186427932910.975	,1788186427932911.695	
3,sk_scope_kernel_end_dav_2201,AI_VECTOR_CORE,47,104,0.780,1788186427932911.735	,1788186427932912.515	
3,sk_scope_kernel_begin_dav_2201,AI_VECTOR_CORE,47,105,0.780,1788186427932928.095	,1788186427932928.875	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,106,0.700,1788186427932967.095	,1788186427932967.795	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,107,0.700,1788186427933011.615	,1788186427933012.315	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,108,49.120,1788186427934653.475	,1788186427934702.595	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,109,9.480,1788186427934836.195	,1788186427934845.675	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,110,42.000,1788186427936668.735	,1788186427936710.735	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,111,329.280,1788186427937363.055	,1788186427937692.335	
3,clear_ops,MIX_AIC,47,112,34.680,1788186427937693.415	,1788186427937728.095	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,113,0.920,1788186427937729.195	,1788186427937730.115	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,114,0.800,1788186427937730.155	,1788186427937730.955	
3,sk_scope_kernel_end_dav_2201,AI_VECTOR_CORE,47,115,0.720,1788186427937730.995	,1788186427937731.715	
3,sk_scope_kernel_begin_dav_2201,AI_VECTOR_CORE,47,116,0.740,1788186427937738.075	,1788186427937738.815	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,117,0.700,1788186427937788.535	,1788186427937789.235	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,118,0.720,1788186427937822.115	,1788186427937822.835	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,119,50.520,1788186427939434.075	,1788186427939484.595	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,120,8.580,1788186427939599.375	,1788186427939607.955	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,121,40.540,1788186427941442.255	,1788186427941482.795	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,122,329.640,1788186427942112.995	,1788186427942442.635	
3,clear_ops,MIX_AIC,47,123,35.660,1788186427942443.695	,1788186427942479.355	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,124,0.800,1788186427942480.095	,1788186427942480.895	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,125,0.720,1788186427942480.915	,1788186427942481.635	
3,sk_scope_kernel_end_dav_2201,AI_VECTOR_CORE,47,126,0.740,1788186427942481.655	,1788186427942482.395	
3,sk_scope_kernel_begin_dav_2201,AI_VECTOR_CORE,47,127,0.740,1788186427942495.195	,1788186427942495.935	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,128,0.760,1788186427942535.935	,1788186427942536.695	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,129,0.760,1788186427942583.035	,1788186427942583.795	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,130,50.240,1788186427944198.135	,1788186427944248.375	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,131,9.280,1788186427944387.335	,1788186427944396.615	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,132,43.260,1788186427946230.715	,1788186427946273.975	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,133,328.340,1788186427946904.775	,1788186427947233.115	
3,clear_ops,MIX_AIC,47,134,32.840,1788186427947234.195	,1788186427947267.035	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,135,0.820,1788186427947268.115	,1788186427947268.935	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,136,0.720,1788186427947268.955	,1788186427947269.675	
3,sk_scope_kernel_end_dav_2201,AI_VECTOR_CORE,47,137,0.760,1788186427947269.695	,1788186427947270.455	
3,sk_scope_kernel_begin_dav_2201,AI_VECTOR_CORE,47,138,0.760,1788186427947274.915	,1788186427947275.675	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,139,0.720,1788186427947330.395	,1788186427947331.115	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,140,0.720,1788186427947368.495	,1788186427947369.215	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,141,50.020,1788186427948987.875	,1788186427949037.895	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,142,8.880,1788186427949163.095	,1788186427949171.975	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,143,41.700,1788186427951007.595	,1788186427951049.295	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,144,328.900,1788186427951655.435	,1788186427951984.335	
3,clear_ops,MIX_AIC,47,145,35.460,1788186427951985.435	,1788186427952020.895	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,146,0.860,1788186427952021.815	,1788186427952022.675	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,147,0.760,1788186427952022.715	,1788186427952023.475	
3,sk_scope_kernel_end_dav_2201,AI_VECTOR_CORE,47,148,0.820,1788186427952023.495	,1788186427952024.315	
3,sk_scope_kernel_begin_dav_2201,AI_VECTOR_CORE,47,149,0.820,1788186427952024.335	,1788186427952025.155	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,150,0.720,1788186427952052.495	,1788186427952053.215	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,151,0.720,1788186427952098.735	,1788186427952099.455	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,152,50.940,1788186427953729.795	,1788186427953780.735	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,153,8.960,1788186427953933.955	,1788186427953942.915	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,154,39.180,1788186427955754.235	,1788186427955793.415	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,155,327.020,1788186427956436.875	,1788186427956763.895	
3,clear_ops,MIX_AIC,47,156,34.640,1788186427956765.175	,1788186427956799.815	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,157,0.820,1788186427956800.955	,1788186427956801.775	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,158,0.720,1788186427956801.815	,1788186427956802.535	
3,sk_scope_kernel_end_dav_2201,AI_VECTOR_CORE,47,159,0.780,1788186427956802.555	,1788186427956803.335	
3,sk_scope_kernel_begin_dav_2201,AI_VECTOR_CORE,47,160,0.800,1788186427956803.355	,1788186427956804.155	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,161,0.760,1788186427956835.675	,1788186427956836.435	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,162,0.760,1788186427956868.455	,1788186427956869.215	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,163,52.040,1788186427958519.975	,1788186427958572.015	
3,DequantSwigluQuant_int32_high_performance_100000000,AI_VECTOR_CORE,47,164,9.120,1788186427958657.095	,1788186427958666.215	
3,GroupedMatmul_7027ddb93c25b26c6a749b5e1bdcd245_34697052674,MIX_AIC,47,165,41.680,1788186427960479.575	,1788186427960521.255	
3,DynamicQuant_bf16_1_high_performance_10,AI_VECTOR_CORE,47,166,328.660,1788186427961177.155	,1788186427961505.815	
3,clear_ops,MIX_AIC,47,167,33.320,1788186427961506.995	,1788186427961540.315	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,168,0.840,1788186427961541.535	,1788186427961542.375	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,169,0.720,1788186427961542.395	,1788186427961543.115	
3,sk_scope_kernel_end_dav_2201,AI_VECTOR_CORE,47,170,0.760,1788186427961543.155	,1788186427961543.915	
3,sk_scope_kernel_begin_dav_2201,AI_VECTOR_CORE,47,171,0.760,1788186427961543.935	,1788186427961544.695	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,172,0.760,1788186427961601.195	,1788186427961601.955	
3,sk_placeholder_kernel_dav_2201,AI_VECTOR_CORE,47,173,0.760,1788186427961640.375	,1788186427961641.135	
3,GroupedMatmul_073724674f6bc75efdc841276e0eb3cc_335741442,MIX_AIC,47,174,51.040,1788186427963295.795	,1788186427963346.835	
