Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
3,4294967295,214,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117885063.295	,39.780,1925.500000,20,20,NO,"""9216,2048;1,2048,7168;;1,7168;;;;1;9216""",INT8;INT8;INT32;DT_BF16;FLOAT;FLOAT16;FLOAT16;INT64;FLOAT,ND;NCL;ND;ND;ND;ND;ND;ND;ND,"""9216,7168""",DT_BF16,ND,0,30.225,997428,1.453,0.048,12.92,0.427,4.687,0.155,18.732,0.62,4.771,0.158,0.04,29.908,986972,0.215,0.007,4.63,0.155,1.746,0.058,0.183,0.006,0.126,75.981
3,4294967295,215,47,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,DynamicQuant,dynamic,AI_VECTOR_CORE,1788186117885773.855	,330.440,670.720000,40,0,NO,"""9216,7168""",DT_BF16,ND,"""9216,7168;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.148,21393739,188.861,0.583,30.184,0.093,291.723,0.9,163.715,0.505,0.005,0.000
3,4294967295,216,47,clear_ops,clear_ops,dynamic,MIX_AIC,1788186117886105.775	,30.940,1.560000,20,40,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,28.754,948875,0.0,0.0,4.731,0.165,0.001,0.0,0.001,0.0,0.001,0.0,0.129,28.653,1891115,0.008,0.0,3.912,0.137,0.001,0.0,0.001,0.0,0.149,92.934
3,4294967295,217,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117887606.175	,51.720,1469.560000,20,0,NO,"""9216,7168;1,7168,4096;;;;;;1""",INT8;INT8;INT32;UINT64;FLOAT;FLOAT16;FLOAT16;INT64,ND;NCL;ND;ND;ND;ND;ND;ND,"""9216,4096""",INT32,ND,0,37.93,1251681,2.905,0.077,8.64,0.228,9.377,0.247,32.597,0.859,2.466,0.065,0.023,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.337
3,4294967295,218,47,DequantSwigluQuant,DequantSwigluQuant,dynamic,AI_VECTOR_CORE,1788186117887757.775	,9.540,99.780000,36,0,NO,"""9216,4096;1,4096;9216;;1,2048;;1""",INT32;FLOAT;FLOAT;DT_UNDEFINED;FLOAT;DT_UNDEFINED;INT64,ND;ND;ND;NULL;ND;NULL;ND,"""9216,2048;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.343,317400,0.057,0.011,1.835,0.343,0.698,0.131,0.005,0.001,0.186,0.000
3,4294967295,219,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117889696.955	,40.540,1929.710000,20,20,NO,"""9216,2048;1,2048,7168;;1,7168;;;;1;9216""",INT8;INT8;INT32;DT_BF16;FLOAT;FLOAT16;FLOAT16;INT64;FLOAT,ND;NCL;ND;ND;ND;ND;ND;ND;ND,"""9216,7168""",DT_BF16,ND,0,30.117,993849,1.453,0.048,11.869,0.394,4.691,0.156,18.708,0.621,4.678,0.155,0.042,29.809,983710,0.212,0.007,4.078,0.137,1.527,0.051,0.18,0.006,0.126,74.289
3,4294967295,220,47,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,DynamicQuant,dynamic,AI_VECTOR_CORE,1788186117890394.415	,333.480,656.960000,40,0,NO,"""9216,7168""",DT_BF16,ND,"""9216,7168;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.604,21621848,188.862,0.576,30.201,0.092,291.982,0.891,160.024,0.488,0.005,0.000
3,4294967295,221,47,clear_ops,clear_ops,dynamic,MIX_AIC,1788186117890729.195	,30.840,1.270000,20,40,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,28.626,944663,0.0,0.0,4.484,0.157,0.001,0.0,0.001,0.0,0.001,0.0,0.128,28.526,1882714,0.008,0.0,3.742,0.131,0.001,0.0,0.001,0.0,0.148,92.822
3,4294967295,222,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117892204.495	,50.980,1444.410000,20,0,NO,"""9216,7168;1,7168,4096;;;;;;1""",INT8;INT8;INT32;UINT64;FLOAT;FLOAT16;FLOAT16;INT64,ND;NCL;ND;ND;ND;ND;ND;ND,"""9216,4096""",INT32,ND,0,37.659,1242756,2.905,0.077,8.577,0.228,9.377,0.249,32.144,0.854,2.417,0.064,0.022,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.871
3,4294967295,223,47,DequantSwigluQuant,DequantSwigluQuant,dynamic,AI_VECTOR_CORE,1788186117892361.615	,9.600,106.020000,36,0,NO,"""9216,4096;1,4096;9216;;1,2048;;1""",INT32;FLOAT;FLOAT;DT_UNDEFINED;FLOAT;DT_UNDEFINED;INT64,ND;ND;ND;NULL;ND;NULL;ND,"""9216,2048;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.694,338226,0.057,0.01,2.023,0.355,0.878,0.154,0.005,0.001,0.185,0.000
3,4294967295,224,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117894300.975	,40.220,1929.900000,20,20,NO,"""9216,2048;1,2048,7168;;1,7168;;;;1;9216""",INT8;INT8;INT32;DT_BF16;FLOAT;FLOAT16;FLOAT16;INT64;FLOAT,ND;NCL;ND;ND;ND;ND;ND;ND;ND,"""9216,7168""",DT_BF16,ND,0,31.004,1023142,1.453,0.047,13.861,0.447,4.696,0.151,18.932,0.611,4.78,0.154,0.037,30.677,1012332,0.198,0.006,5.272,0.172,2.25,0.073,0.185,0.006,0.127,77.087
3,4294967295,225,47,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,DynamicQuant,dynamic,AI_VECTOR_CORE,1788186117895000.215	,329.500,659.030000,40,0,NO,"""9216,7168""",DT_BF16,ND,"""9216,7168;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.97,21382045,188.859,0.583,29.914,0.092,291.442,0.9,162.409,0.501,0.005,0.000
3,4294967295,226,47,clear_ops,clear_ops,dynamic,MIX_AIC,1788186117895331.235	,29.380,1.500000,20,40,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,27.178,896864,0.0,0.0,4.579,0.168,0.001,0.0,0.001,0.0,0.001,0.0,0.127,27.076,1787000,0.008,0.0,3.813,0.141,0.001,0.0,0.001,0.0,0.149,92.504
3,4294967295,227,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117896815.895	,53.200,1455.370000,20,0,NO,"""9216,7168;1,7168,4096;;;;;;1""",INT8;INT8;INT32;UINT64;FLOAT;FLOAT16;FLOAT16;INT64,ND;NCL;ND;ND;ND;ND;ND;ND,"""9216,4096""",INT32,ND,0,38.522,1271217,2.905,0.075,8.887,0.231,9.379,0.243,32.182,0.835,2.443,0.063,0.023,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.409
3,4294967295,228,47,DequantSwigluQuant,DequantSwigluQuant,dynamic,AI_VECTOR_CORE,1788186117896971.395	,7.780,102.300000,36,0,NO,"""9216,4096;1,4096;9216;;1,2048;;1""",INT32;FLOAT;FLOAT;DT_UNDEFINED;FLOAT;DT_UNDEFINED;INT64,ND;ND;ND;NULL;ND;NULL;ND,"""9216,2048;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.548,270124,0.057,0.012,1.16,0.255,0.331,0.073,0.005,0.001,0.187,0.000
3,4294967295,229,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117898956.735	,41.620,1977.470000,20,20,NO,"""9216,2048;1,2048,7168;;1,7168;;;;1;9216""",INT8;INT8;INT32;DT_BF16;FLOAT;FLOAT16;FLOAT16;INT64;FLOAT,ND;NCL;ND;ND;ND;ND;ND;ND;ND,"""9216,7168""",DT_BF16,ND,0,32.304,1066019,1.453,0.045,14.669,0.454,4.688,0.145,19.113,0.592,4.876,0.151,0.036,31.98,1055352,0.196,0.006,5.297,0.166,2.516,0.079,0.176,0.006,0.127,77.616
3,4294967295,230,47,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,DynamicQuant,dynamic,AI_VECTOR_CORE,1788186117899650.895	,328.560,652.630000,40,0,NO,"""9216,7168""",DT_BF16,ND,"""9216,7168;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.793,21238333,188.856,0.587,30.144,0.094,289.652,0.9,152.081,0.473,0.005,0.000
3,4294967295,231,47,clear_ops,clear_ops,dynamic,MIX_AIC,1788186117899980.995	,30.160,1.440000,20,40,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,27.984,923478,0.0,0.0,4.511,0.161,0.001,0.0,0.001,0.0,0.001,0.0,0.129,27.885,1840440,0.008,0.0,3.761,0.135,0.001,0.0,0.001,0.0,0.149,92.786
3,4294967295,232,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117901480.915	,52.640,1469.840000,20,0,NO,"""9216,7168;1,7168,4096;;;;;;1""",INT8;INT8;INT32;UINT64;FLOAT;FLOAT16;FLOAT16;INT64,ND;NCL;ND;ND;ND;ND;ND;ND,"""9216,4096""",INT32,ND,0,38.457,1269079,2.905,0.076,9.212,0.24,9.382,0.244,32.465,0.844,2.464,0.064,0.022,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.056
3,4294967295,233,47,DequantSwigluQuant,DequantSwigluQuant,dynamic,AI_VECTOR_CORE,1788186117901638.435	,8.700,104.860000,36,0,NO,"""9216,4096;1,4096;9216;;1,2048;;1""",INT32;FLOAT;FLOAT;DT_UNDEFINED;FLOAT;DT_UNDEFINED;INT64,ND;ND;ND;NULL;ND;NULL;ND,"""9216,2048;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.031,298838,0.057,0.011,1.507,0.3,0.554,0.11,0.005,0.001,0.185,0.000
3,4294967295,234,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117903564.495	,40.200,1917.300000,20,20,NO,"""9216,2048;1,2048,7168;;1,7168;;;;1;9216""",INT8;INT8;INT32;DT_BF16;FLOAT;FLOAT16;FLOAT16;INT64;FLOAT,ND;NCL;ND;ND;ND;ND;ND;ND;ND,"""9216,7168""",DT_BF16,ND,0,30.632,1010871,1.453,0.047,12.999,0.424,4.688,0.153,18.734,0.612,4.721,0.154,0.041,30.311,1000276,0.206,0.007,4.113,0.136,1.842,0.061,0.181,0.006,0.129,76.200
3,4294967295,235,47,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,DynamicQuant,dynamic,AI_VECTOR_CORE,1788186117904263.135	,332.600,658.550000,40,0,NO,"""9216,7168""",DT_BF16,ND,"""9216,7168;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.019,21583275,188.867,0.578,30.301,0.093,291.027,0.89,161.177,0.493,0.005,0.000
3,4294967295,236,47,clear_ops,clear_ops,dynamic,MIX_AIC,1788186117904597.015	,31.420,1.150000,20,40,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,29.166,962473,0.0,0.0,4.676,0.16,0.001,0.0,0.001,0.0,0.001,0.0,0.127,29.064,1918223,0.008,0.0,3.876,0.133,0.001,0.0,0.001,0.0,0.149,92.826
3,4294967295,237,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117906103.935	,53.100,1475.580000,20,0,NO,"""9216,7168;1,7168,4096;;;;;;1""",INT8;INT8;INT32;UINT64;FLOAT;FLOAT16;FLOAT16;INT64,ND;NCL;ND;ND;ND;ND;ND;ND,"""9216,4096""",INT32,ND,0,38.062,1256052,2.905,0.076,9.195,0.242,9.375,0.246,32.198,0.846,2.412,0.063,0.022,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.680
3,4294967295,238,47,DequantSwigluQuant,DequantSwigluQuant,dynamic,AI_VECTOR_CORE,1788186117906259.095	,9.400,101.900000,36,0,NO,"""9216,4096;1,4096;9216;;1,2048;;1""",INT32;FLOAT;FLOAT;DT_UNDEFINED;FLOAT;DT_UNDEFINED;INT64,ND;ND;ND;NULL;ND;NULL;ND,"""9216,2048;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.577,331284,0.057,0.01,1.833,0.329,0.706,0.127,0.005,0.001,0.187,0.000
3,4294967295,239,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117908167.075	,42.100,1898.600000,20,20,NO,"""9216,2048;1,2048,7168;;1,7168;;;;1;9216""",INT8;INT8;INT32;DT_BF16;FLOAT;FLOAT16;FLOAT16;INT64;FLOAT,ND;NCL;ND;ND;ND;ND;ND;ND;ND,"""9216,7168""",DT_BF16,ND,0,32.188,1062198,1.453,0.045,15.239,0.473,4.694,0.146,18.947,0.589,4.882,0.152,0.035,31.853,1051149,0.197,0.006,5.676,0.178,2.786,0.087,0.183,0.006,0.127,76.456
3,4294967295,240,47,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,DynamicQuant,dynamic,AI_VECTOR_CORE,1788186117908871.675	,330.120,662.650000,40,0,NO,"""9216,7168""",DT_BF16,ND,"""9216,7168;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.594,21357198,188.859,0.584,30.197,0.093,291.165,0.9,172.133,0.532,0.005,0.000
3,4294967295,241,47,clear_ops,clear_ops,dynamic,MIX_AIC,1788186117909203.075	,31.240,1.130000,20,40,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,29.0,956986,0.0,0.0,4.561,0.157,0.001,0.0,0.001,0.0,0.001,0.0,0.131,28.897,1907218,0.008,0.0,3.78,0.131,0.001,0.0,0.001,0.0,0.149,92.828
3,4294967295,242,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117910693.795	,54.140,1459.510000,20,0,NO,"""9216,7168;1,7168,4096;;;;;;1""",INT8;INT8;INT32;UINT64;FLOAT;FLOAT16;FLOAT16;INT64,ND;NCL;ND;ND;ND;ND;ND;ND,"""9216,4096""",INT32,ND,0,40.635,1340951,2.905,0.071,10.947,0.269,9.373,0.231,32.536,0.801,2.438,0.06,0.019,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.055
3,4294967295,243,47,DequantSwigluQuant,DequantSwigluQuant,dynamic,AI_VECTOR_CORE,1788186117910845.295	,9.440,97.360000,36,0,NO,"""9216,4096;1,4096;9216;;1,2048;;1""",INT32;FLOAT;FLOAT;DT_UNDEFINED;FLOAT;DT_UNDEFINED;INT64,ND;ND;ND;NULL;ND;NULL;ND,"""9216,2048;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.709,279729,0.057,0.012,1.246,0.265,0.335,0.071,0.005,0.001,0.186,0.000
3,4294967295,244,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117912778.075	,40.940,1923.310000,20,20,NO,"""9216,2048;1,2048,7168;;1,7168;;;;1;9216""",INT8;INT8;INT32;DT_BF16;FLOAT;FLOAT16;FLOAT16;INT64;FLOAT,ND;NCL;ND;ND;ND;ND;ND;ND;ND,"""9216,7168""",DT_BF16,ND,0,30.748,1014699,1.453,0.047,12.936,0.421,4.685,0.152,18.947,0.616,4.884,0.159,0.041,30.442,1004589,0.205,0.007,4.276,0.14,2.016,0.066,0.181,0.006,0.128,75.106
3,4294967295,245,47,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,DynamicQuant,dynamic,AI_VECTOR_CORE,1788186117913496.975	,330.100,678.060000,40,0,NO,"""9216,7168""",DT_BF16,ND,"""9216,7168;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.619,21424869,188.859,0.582,30.251,0.093,291.993,0.899,167.412,0.516,0.005,0.000
3,4294967295,246,47,clear_ops,clear_ops,dynamic,MIX_AIC,1788186117913828.375	,30.240,1.400000,20,40,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,27.996,923858,0.0,0.0,4.616,0.165,0.001,0.0,0.001,0.0,0.001,0.0,0.129,27.895,1841088,0.008,0.0,3.756,0.135,0.001,0.0,0.001,0.0,0.148,92.578
3,4294967295,247,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117915321.875	,52.560,1463.260000,20,0,NO,"""9216,7168;1,7168,4096;;;;;;1""",INT8;INT8;INT32;UINT64;FLOAT;FLOAT16;FLOAT16;INT64,ND;NCL;ND;ND;ND;ND;ND;ND,"""9216,4096""",INT32,ND,0,37.991,1253702,2.905,0.076,8.859,0.233,9.377,0.247,32.187,0.847,2.433,0.064,0.023,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.281
3,4294967295,248,47,DequantSwigluQuant,DequantSwigluQuant,dynamic,AI_VECTOR_CORE,1788186117915478.115	,9.500,103.440000,36,0,NO,"""9216,4096;1,4096;9216;;1,2048;;1""",INT32;FLOAT;FLOAT;DT_UNDEFINED;FLOAT;DT_UNDEFINED;INT64,ND;ND;ND;NULL;ND;NULL;ND,"""9216,2048;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.591,332108,0.057,0.01,1.957,0.35,0.85,0.152,0.005,0.001,0.184,0.000
3,4294967295,249,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117917433.295	,41.500,1945.750000,20,20,NO,"""9216,2048;1,2048,7168;;1,7168;;;;1;9216""",INT8;INT8;INT32;DT_BF16;FLOAT;FLOAT16;FLOAT16;INT64;FLOAT,ND;NCL;ND;ND;ND;ND;ND;ND;ND,"""9216,7168""",DT_BF16,ND,0,30.169,995568,1.453,0.048,13.033,0.432,4.691,0.155,18.936,0.628,4.9,0.162,0.04,29.867,985616,0.207,0.007,4.254,0.142,1.847,0.062,0.185,0.006,0.125,72.696
3,4294967295,250,47,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,DynamicQuant,dynamic,AI_VECTOR_CORE,1788186117918126.615	,331.460,651.750000,40,0,NO,"""9216,7168""",DT_BF16,ND,"""9216,7168;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.335,21472105,188.86,0.581,30.092,0.092,290.673,0.893,169.297,0.52,0.005,0.000
3,4294967295,251,47,clear_ops,clear_ops,dynamic,MIX_AIC,1788186117918459.255	,29.880,1.290000,20,40,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,27.626,911660,0.0,0.0,4.544,0.164,0.001,0.0,0.001,0.0,0.001,0.0,0.126,27.525,1816672,0.008,0.0,3.752,0.136,0.001,0.0,0.001,0.0,0.148,92.457
3,4294967295,252,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117919937.655	,51.620,1448.620000,20,0,NO,"""9216,7168;1,7168,4096;;;;;;1""",INT8;INT8;INT32;UINT64;FLOAT;FLOAT16;FLOAT16;INT64,ND;NCL;ND;ND;ND;ND;ND;ND,"""9216,4096""",INT32,ND,0,38.309,1264205,2.905,0.076,8.646,0.226,9.374,0.245,32.602,0.851,2.467,0.064,0.022,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.214
3,4294967295,253,47,DequantSwigluQuant,DequantSwigluQuant,dynamic,AI_VECTOR_CORE,1788186117920101.455	,9.140,112.130000,36,0,NO,"""9216,4096;1,4096;9216;;1,2048;;1""",INT32;FLOAT;FLOAT;DT_UNDEFINED;FLOAT;DT_UNDEFINED;INT64,ND;ND;ND;NULL;ND;NULL;ND,"""9216,2048;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.325,316312,0.057,0.011,1.735,0.326,0.646,0.121,0.005,0.001,0.185,0.000
3,4294967295,254,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117922041.275	,44.060,1930.610000,20,20,NO,"""9216,2048;1,2048,7168;;1,7168;;;;1;9216""",INT8;INT8;INT32;DT_BF16;FLOAT;FLOAT16;FLOAT16;INT64;FLOAT,ND;NCL;ND;ND;ND;ND;ND;ND;ND,"""9216,7168""",DT_BF16,ND,0,33.755,1113916,1.453,0.043,17.047,0.505,4.69,0.139,18.81,0.557,4.724,0.14,0.037,33.436,1103389,0.195,0.006,7.113,0.213,2.759,0.083,0.177,0.005,0.127,76.612
3,4294967295,255,47,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,DynamicQuant,dynamic,AI_VECTOR_CORE,1788186117922742.715	,328.800,657.440000,40,0,NO,"""9216,7168""",DT_BF16,ND,"""9216,7168;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.003,21252185,188.86,0.587,30.039,0.093,289.935,0.9,161.292,0.501,0.005,0.000
3,4294967295,256,47,clear_ops,clear_ops,dynamic,MIX_AIC,1788186117923072.675	,31.140,1.200000,20,40,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,28.977,956249,0.0,0.0,4.581,0.158,0.001,0.0,0.001,0.0,0.001,0.0,0.13,28.878,1905960,0.008,0.0,3.791,0.131,0.001,0.0,0.001,0.0,0.15,93.055
3,4294967295,257,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117924554.395	,52.500,1450.610000,20,0,NO,"""9216,7168;1,7168,4096;;;;;;1""",INT8;INT8;INT32;UINT64;FLOAT;FLOAT16;FLOAT16;INT64,ND;NCL;ND;ND;ND;ND;ND;ND,"""9216,4096""",INT32,ND,0,37.87,1249724,2.905,0.077,8.792,0.232,9.379,0.248,32.208,0.85,2.471,0.065,0.022,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.134
3,4294967295,258,47,DequantSwigluQuant,DequantSwigluQuant,dynamic,AI_VECTOR_CORE,1788186117924713.135	,8.520,106.250000,36,0,NO,"""9216,4096;1,4096;9216;;1,2048;;1""",INT32;FLOAT;FLOAT;DT_UNDEFINED;FLOAT;DT_UNDEFINED;INT64,ND;ND;ND;NULL;ND;NULL;ND,"""9216,2048;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.158,306398,0.057,0.011,1.577,0.306,0.532,0.103,0.005,0.001,0.186,0.000
3,4294967295,259,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117926643.215	,39.660,1921.480000,20,20,NO,"""9216,2048;1,2048,7168;;1,7168;;;;1;9216""",INT8;INT8;INT32;DT_BF16;FLOAT;FLOAT16;FLOAT16;INT64;FLOAT,ND;NCL;ND;ND;ND;ND;ND;ND;ND,"""9216,7168""",DT_BF16,ND,0,29.902,986782,1.453,0.049,12.778,0.427,4.689,0.157,18.665,0.624,4.774,0.16,0.04,29.589,976423,0.207,0.007,4.738,0.16,1.786,0.06,0.181,0.006,0.125,75.397
3,4294967295,260,47,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,DynamicQuant,dynamic,AI_VECTOR_CORE,1788186117927345.335	,328.340,662.340000,40,0,NO,"""9216,7168""",DT_BF16,ND,"""9216,7168;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.512,21417761,188.866,0.582,30.314,0.093,292.169,0.9,164.529,0.507,0.005,0.000
3,4294967295,261,47,clear_ops,clear_ops,dynamic,MIX_AIC,1788186117927675.015	,29.880,1.410000,20,40,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,27.626,911668,0.0,0.0,4.471,0.162,0.001,0.0,0.001,0.0,0.001,0.0,0.128,27.524,1816613,0.008,0.0,3.702,0.134,0.001,0.0,0.001,0.0,0.149,92.458
3,4294967295,262,47,aclnnGroupedMatmulV5_GroupedMatmul_GroupedMatmul,GroupedMatmul,dynamic,MIX_AIC,1788186117929147.935	,52.100,1443.120000,20,0,NO,"""9216,7168;1,7168,4096;;;;;;1""",INT8;INT8;INT32;UINT64;FLOAT;FLOAT16;FLOAT16;INT64,ND;NCL;ND;ND;ND;ND;ND;ND,"""9216,4096""",INT32,ND,0,38.15,1258944,2.905,0.076,8.693,0.228,9.378,0.246,32.538,0.853,2.407,0.063,0.022,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.224
3,4294967295,263,47,DequantSwigluQuant,DequantSwigluQuant,dynamic,AI_VECTOR_CORE,1788186117929326.915	,8.440,126.900000,36,0,NO,"""9216,4096;1,4096;9216;;1,2048;;1""",INT32;FLOAT;FLOAT;DT_UNDEFINED;FLOAT;DT_UNDEFINED;INT64,ND;ND;ND;NULL;ND;NULL;ND,"""9216,2048;9216""",INT8;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.935,293145,0.057,0.011,1.442,0.292,0.503,0.102,0.005,0.001,0.186,0.000
