Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,200,51.760,1788186149762073.675	,1788186149762125.435	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,201,7.980,1788186149762126.415	,1788186149762134.395	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,202,35.920,1788186149762135.435	,1788186149762171.355	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,203,332.700,1788186149762172.415	,1788186149762505.115	
3,clear_ops,MIX_AIC,12,204,28.680,1788186149762506.555	,1788186149762535.235	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,205,50.280,1788186149762538.155	,1788186149762588.435	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,206,7.720,1788186149762589.675	,1788186149762597.395	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,207,34.700,1788186149762598.695	,1788186149762633.395	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,208,331.800,1788186149762634.435	,1788186149762966.235	
3,clear_ops,MIX_AIC,12,209,27.780,1788186149762967.275	,1788186149762995.055	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,210,50.940,1788186149762997.635	,1788186149763048.575	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,211,7.400,1788186149763049.775	,1788186149763057.175	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,212,35.280,1788186149763058.195	,1788186149763093.475	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,213,331.860,1788186149763094.575	,1788186149763426.435	
3,clear_ops,MIX_AIC,12,214,28.340,1788186149763427.515	,1788186149763455.855	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,215,52.200,1788186149763458.515	,1788186149763510.715	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,216,7.880,1788186149763511.875	,1788186149763519.755	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,217,34.900,1788186149763520.935	,1788186149763555.835	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,218,330.760,1788186149763556.715	,1788186149763887.475	
3,clear_ops,MIX_AIC,12,219,28.080,1788186149763888.595	,1788186149763916.675	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,220,52.780,1788186149763919.555	,1788186149763972.335	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,221,7.740,1788186149763973.075	,1788186149763980.815	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,222,35.600,1788186149763982.115	,1788186149764017.715	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,223,340.040,1788186149764018.455	,1788186149764358.495	
3,clear_ops,MIX_AIC,12,224,28.220,1788186149764359.375	,1788186149764387.595	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,225,50.000,1788186149764390.315	,1788186149764440.315	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,226,7.540,1788186149764441.215	,1788186149764448.755	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,227,34.320,1788186149764449.675	,1788186149764483.995	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,228,330.900,1788186149764484.815	,1788186149764815.715	
3,clear_ops,MIX_AIC,12,229,28.560,1788186149764817.095	,1788186149764845.655	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,230,50.480,1788186149764848.675	,1788186149764899.155	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,231,7.820,1788186149764900.215	,1788186149764908.035	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,232,33.600,1788186149764909.275	,1788186149764942.875	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,233,334.020,1788186149764943.835	,1788186149765277.855	
3,clear_ops,MIX_AIC,12,234,28.220,1788186149765278.775	,1788186149765306.995	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,235,51.160,1788186149765309.715	,1788186149765360.875	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,236,7.600,1788186149765361.855	,1788186149765369.455	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,237,35.180,1788186149765370.875	,1788186149765406.055	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,238,333.220,1788186149765407.255	,1788186149765740.475	
3,clear_ops,MIX_AIC,12,239,29.140,1788186149765741.355	,1788186149765770.495	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,240,51.160,1788186149765773.575	,1788186149765824.735	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,241,7.840,1788186149765825.695	,1788186149765833.535	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,242,34.400,1788186149765834.735	,1788186149765869.135	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,243,330.160,1788186149765869.915	,1788186149766200.075	
3,clear_ops,MIX_AIC,12,244,30.100,1788186149766200.975	,1788186149766231.075	
3,static_kernel_GroupedMatmul_c82fe246f0843d6ddf904011e48a066257c9620090b5c755dc35ea4e8ca71409_2478629_d0,MIX_AIC,12,245,51.160,1788186149766233.755	,1788186149766284.915	
3,static_kernel_DequantSwigluQuant_1147b81e175d34d10821636ee978003d202532bd71b04cbcef6dda7cca3a60c9_2478629_d0__kernel0,AI_VECTOR_CORE,12,246,7.200,1788186149766285.875	,1788186149766293.075	
3,static_kernel_GroupedMatmul_5db5b7a9271416eb4e0c9f9f61b4869ef629dd312f49398f079aad144477c151_2478629_d0,MIX_AIC,12,247,35.120,1788186149766294.295	,1788186149766329.415	
3,static_kernel_DynamicQuant_3f3823604c7b850b2738d07cb0d129927f7c09376c436c3c4b7b457502b5435f_2478629_d0__kernel0,AI_VECTOR_CORE,12,248,332.920,1788186149766330.655	,1788186149766663.575	
3,clear_ops,MIX_AIC,12,249,27.960,1788186149766664.475	,1788186149766692.435	
3,N/A,NOTIFY_RECORD,12,250,0.020,1788186149766693.575	,1788186149766693.595	
3,N/A,PROFILER_TRACE_EX,47,274,0.020,1788186149766794.935	,1788186149766794.955	
3,N/A,PROFILING_DISABLE,48,8,0.000,1788186150718014.755	,1788186150718014.755	
